group_id,event,ambiguousflag,track_id,filename,video,datetime,tagid,mergethreshold,eventid
233,x,x,5620,20second/track_05620_20s.png,1_02_R_190807110000.cfr.mp4,07:01.5,607,20s,607__1994_5620
234,entering,o,5329,20second/track_05329_20s.png,5_02_R_190807150000.cfr.mp4,19:03.3,607,20s,607__5329
235,exiting,o,7190,20second/track_07190_20s.png,5_02_R_190807150000.cfr.mp4,24:59.4,607,20s,607__7190
236,entering,o,6100,20second/track_06100_20s.png,26_02_R_190808110000.cfr.mp4,18:54.8,607,20s,607__6100
237,exiting,o,7188,20second/track_07188_20s.png,26_02_R_190808110000.cfr.mp4,22:19.8,607,20s,607__7188
238,exiting,o,5279,20second/track_05279_20s.png,27_02_R_190808120000.cfr.mp4,17:53.7,607,20s,607__5279
239,entering,o,3434,20second/track_03434_20s.png,28_02_R_190808130000.cfr.mp4,13:26.7,607,20s,607__3434
240,exiting,o,4762,20second/track_04762_20s.png,28_02_R_190808130000.cfr.mp4,18:52.2,607,20s,607__4762
241,x,x,8709,20second/track_08709_20s.png,29_02_R_190808140000.cfr.mp4,32:30.7,607,20s,607__8709
242,exiting,o,11200,20second/track_11200_20s.png,29_02_R_190808140000.cfr.mp4,41:15.8,607,20s,607__11200
243,entering,o,19660,20second/track_19660_20s.png,30_02_R_190808150000.cfr.mp4,55:42.0,607,20s,607__19660
244,exiting,o,5352,20second/track_05352_20s.png,31_02_R_190808160000.cfr.mp4,12:40.1,607,20s,607__5352
245,exiting,o,14103,20second/track_14103_20s.png,5_02_R_190807150000.cfr.mp4,51:31.6,608,20s,608__14103
246,exiting,o,14039,20second/track_14039_20s.png,6_02_R_190807160000.cfr.mp4,47:12.6,608,20s,608__14039
247,entering,o,18212,20second/track_18212_20s.png,6_02_R_190807160000.cfr.mp4,57:39.9,608,20s,608__18212
248,exiting-entering,o,18699,20second/track_18699_20s.png,6_02_R_190807160000.cfr.mp4,59:01.8,608,20s,608__18699
249,exiting,o,274,20second/track_00274_20s.png,31_02_R_190808160000.cfr.mp4,00:52.7,608,20s,608__274
250,exiting,o,7587,20second/track_07587_20s.png,1_02_R_190807110000.cfr.mp4,32:10.3,609,20s,609__7587
251,exiting,o,4458,20second/track_04458_20s.png,2_02_R_190807120000.cfr.mp4,15:51.2,609,20s,609__4458
252,exiting,o,3414,20second/track_03414_20s.png,4_02_R_190807140000.cfr.mp4,16:40.4,609,20s,609__3414
253,exiting,o,6628,20second/track_06628_20s.png,30_02_R_190808150000.cfr.mp4,19:06.7,609,20s,609__6628
254,exiting,o,6628,20second/track_06628_20s.png,26_02_R_190808110000.cfr.mp4,20:24.4,611,20s,611__6628
255,entering,o,17410,20second/track_17410_20s.png,27_02_R_190808120000.cfr.mp4,56:22.3,611,20s,611__17410
256,exiting-entering,o,969,20second/track_00969_20s.png,27_02_R_190808120000.cfr.mp4,04:14.5,618,20s,618__969_997_1016_1056_1086
257,exiting-entering,o,16576,20second/track_16576_20s.png,28_02_R_190808130000.cfr.mp4,59:59.8,618,20s,618__16576
258,exiting-entering,o,11757,20second/track_11757_20s.png,29_02_R_190808140000.cfr.mp4,43:57.6,618,20s,618__11757
259,entering,o,1315,20second/track_01315_20s.png,30_02_R_190808150000.cfr.mp4,04:12.0,618,20s,618__1315_1375
260,exiting-entering,o,3509,20second/track_03509_20s.png,30_02_R_190808150000.cfr.mp4,10:25.3,618,20s,618__3509
261,exiting-entering,o,16093,20second/track_16093_20s.png,30_02_R_190808150000.cfr.mp4,46:07.6,618,20s,618__16093
262,exiting-entering,o,20309,20second/track_20309_20s.png,30_02_R_190808150000.cfr.mp4,57:35.9,618,20s,618__20309
263,entering,o,11173,20second/track_11173_20s.png,31_02_R_190808160000.cfr.mp4,21:15.6,618,20s,618__11173
264,entering-exiting,o,4811,20second/track_04811_20s.png,1_02_R_190807110000.cfr.mp4,19:43.1,629,20s,629__4811
265,entering,o,6898,20second/track_06898_20s.png,2_02_R_190807120000.cfr.mp4,24:37.0,629,20s,629__6898
266,exiting-entering,o,14357,20second/track_14357_20s.png,4_02_R_190807140000.cfr.mp4,56:35.2,629,20s,629__14357
267,exiting,o,2742,20second/track_02742_20s.png,26_02_R_190808110000.cfr.mp4,08:29.3,629,20s,629__2742
268,exiting,o,4957,20second/track_04957_20s.png,27_02_R_190808120000.cfr.mp4,16:50.9,629,20s,629__4957
269,exiting,o,15388,20second/track_15388_20s.png,28_02_R_190808130000.cfr.mp4,55:02.3,629,20s,629__15388
270,entering,o,6393,20second/track_06393_20s.png,29_02_R_190808140000.cfr.mp4,24:57.2,629,20s,629__6393
271,exiting,o,366,20second/track_00366_20s.png,31_02_R_190808160000.cfr.mp4,01:10.5,646,20s,646__366
272,exiting,o,9562,20second/track_09562_20s.png,2_02_R_190807120000.cfr.mp4,36:50.2,668,20s,668__9562
273,exiting,o,7041,20second/track_07041_20s.png,26_02_R_190808110000.cfr.mp4,21:55.0,668,20s,668__7041_7082
274,entering,o,7263,20second/track_07263_20s.png,26_02_R_190808110000.cfr.mp4,22:53.6,668,20s,668__7263_7286
275,complex,o,7780,20second/track_07780_20s.png,26_02_R_190808110000.cfr.mp4,26:06.5,668,20s,668__7780_7798_7882_7916_8156
276,exiting-entering,o,8287,20second/track_08287_20s.png,26_02_R_190808110000.cfr.mp4,26:49.2,668,20s,668__8287
277,exiting-entering,o,15370,20second/track_15370_20s.png,26_02_R_190808110000.cfr.mp4,54:10.1,668,20s,668__15370
278,exiting,o,16435,20second/track_16435_20s.png,26_02_R_190808110000.cfr.mp4,57:49.0,668,20s,668__16435
279,exiting,o,15185,20second/track_15185_20s.png,28_02_R_190808130000.cfr.mp4,54:36.0,668,20s,668__15185
280,exiting,o,9138,20second/track_09138_20s.png,30_02_R_190808150000.cfr.mp4,27:35.6,668,20s,668__9138
281,exiting,o,19323,20second/track_19323_20s.png,31_02_R_190808160000.cfr.mp4,35:49.5,668,20s,668__19323
282,exiting,o,13334,20second/track_13334_20s.png,6_02_R_190807160000.cfr.mp4,45:23.4,670,20s,670__13334
283,exiting,o,323,20second/track_00323_20s.png,29_02_R_190808140000.cfr.mp4,01:28.8,670,20s,670__323
284,entering,o,720,20second/track_00720_20s.png,29_02_R_190808140000.cfr.mp4,02:55.3,670,20s,670__720
285,exiting,o,2333,20second/track_02333_20s.png,6_02_R_190807160000.cfr.mp4,08:17.4,673,20s,673__2333
286,exiting,o,13761,20second/track_13761_20s.png,1_02_R_190807110000.cfr.mp4,59:25.5,677,20s,677__13761
287,x,x,6766,20second/track_06766_20s.png,4_02_R_190807140000.cfr.mp4,49:53.0,677,20s,677__6766_12311
288,entering-exiting,o,2900,20second/track_02900_20s.png,26_02_R_190808110000.cfr.mp4,08:58.0,677,20s,677__2900
289,exiting,o,9637,20second/track_09637_20s.png,26_02_R_190808110000.cfr.mp4,31:45.4,677,20s,677__9637
290,exiting-entering,o,11175,20second/track_11175_20s.png,26_02_R_190808110000.cfr.mp4,37:47.9,677,20s,677__11175
291,exiting-entering,o,7250,20second/track_07250_20s.png,27_02_R_190808120000.cfr.mp4,23:07.3,677,20s,677__7250
292,exiting-entering,o,8810,20second/track_08810_20s.png,27_02_R_190808120000.cfr.mp4,27:25.0,677,20s,677__8810
293,x,x,9577,20second/track_09577_20s.png,29_02_R_190808140000.cfr.mp4,34:59.9,677,20s,677__9577
294,exiting,o,6344,20second/track_06344_20s.png,30_02_R_190808150000.cfr.mp4,18:26.2,677,20s,677__6344
295,exiting-entering,o,6803,20second/track_06803_20s.png,4_02_R_190807140000.cfr.mp4,30:28.0,683,20s,683__6803
296,exiting,o,504,20second/track_00504_20s.png,1_02_R_190807110000.cfr.mp4,01:58.6,693,20s,693__504
297,exiting,o,640,20second/track_00640_20s.png,1_02_R_190807110000.cfr.mp4,02:41.2,693,20s,693__640_712_718
298,exiting-entering,o,13526,20second/track_13526_20s.png,1_02_R_190807110000.cfr.mp4,58:32.4,693,20s,693__13526_13598
299,exiting-entering,o,326,20second/track_00326_20s.png,2_02_R_190807120000.cfr.mp4,01:23.4,693,20s,693__326
300,x,x,565,20second/track_00565_20s.png,2_02_R_190807120000.cfr.mp4,02:21.8,693,20s,693__565_568
301,exiting,o,670,20second/track_00670_20s.png,2_02_R_190807120000.cfr.mp4,02:51.8,693,20s,693__670
302,exiting-entering,o,1291,20second/track_01291_20s.png,2_02_R_190807120000.cfr.mp4,05:19.4,693,20s,693__1291_1334
303,complex,o,8193,20second/track_08193_20s.png,3_02_R_190807130000.cfr.mp4,47:58.7,693,20s,693__8193_8345_8439_8463_8537_8755
304,exiting-entering,o,9058,20second/track_09058_20s.png,3_02_R_190807130000.cfr.mp4,50:19.3,693,20s,693__9058_9175
305,exiting-entering,o,9417,20second/track_09417_20s.png,3_02_R_190807130000.cfr.mp4,51:02.5,693,20s,693__9417_9471
306,exiting-entering,o,9854,20second/track_09854_20s.png,3_02_R_190807130000.cfr.mp4,52:53.3,693,20s,693__9854
307,exiting,o,14758,20second/track_14758_20s.png,6_02_R_190807160000.cfr.mp4,49:10.5,699,20s,699__14758
308,exiting,o,14430,20second/track_14430_20s.png,26_02_R_190808110000.cfr.mp4,50:58.6,699,20s,699__14430_14499_14567_14584
309,entering,o,13524,20second/track_13524_20s.png,29_02_R_190808140000.cfr.mp4,50:03.8,699,20s,699__13524
310,entering,o,10867,20second/track_10867_20s.png,1_02_R_190807110000.cfr.mp4,46:17.4,700,20s,700__10867
311,exiting,o,951,20second/track_00951_20s.png,26_02_R_190808110000.cfr.mp4,02:56.9,700,20s,700__951
312,entering,o,10484,20second/track_10484_20s.png,27_02_R_190808120000.cfr.mp4,32:01.5,700,20s,700__10484
313,exiting,o,11548,20second/track_11548_20s.png,27_02_R_190808120000.cfr.mp4,35:16.1,700,20s,700__11548
314,exiting,o,4684,20second/track_04684_20s.png,28_02_R_190808130000.cfr.mp4,18:24.0,700,20s,700__4684
315,exiting,o,5450,20second/track_05450_20s.png,29_02_R_190808140000.cfr.mp4,21:05.5,700,20s,700__5450
316,exiting,o,4721,20second/track_04721_20s.png,30_02_R_190808150000.cfr.mp4,13:58.0,700,20s,700__4721
317,exiting,o,1852,20second/track_01852_20s.png,1_02_R_190807110000.cfr.mp4,06:51.8,704,20s,704__1852
318,x,x,8095,20second/track_08095_20s.png,5_02_R_190807150000.cfr.mp4,27:44.8,704,20s,704__8095
319,exiting,o,228,20second/track_00228_20s.png,26_02_R_190808110000.cfr.mp4,00:39.4,704,20s,704__228
320,exiting,o,12450,20second/track_12450_20s.png,26_02_R_190808110000.cfr.mp4,42:40.7,704,20s,704__12450
321,exiting,o,6136,20second/track_06136_20s.png,29_02_R_190808140000.cfr.mp4,24:08.9,704,20s,704__6136
322,exiting,o,18647,20second/track_18647_20s.png,30_02_R_190808150000.cfr.mp4,52:59.8,704,20s,704__18647
323,x,x,6375,20second/track_06375_20s.png,2_02_R_190807120000.cfr.mp4,23:33.2,705,20s,705__6375
324,exiting-entering,o,7730,20second/track_07730_20s.png,4_02_R_190807140000.cfr.mp4,33:55.8,709,20s,709__7730
325,entering,o,1972,20second/track_01972_20s.png,1_02_R_190807110000.cfr.mp4,07:20.6,730,20s,730__1972
326,x,x,9809,20second/track_09809_20s.png,1_02_R_190807110000.cfr.mp4,41:45.9,730,20s,730__9809_9830
327,exiting-entering,o,9967,20second/track_09967_20s.png,1_02_R_190807110000.cfr.mp4,42:36.0,730,20s,730__9967
328,exiting,o,6239,20second/track_06239_20s.png,4_02_R_190807140000.cfr.mp4,28:28.6,730,20s,730__6239
329,exiting,o,14513,20second/track_14513_20s.png,6_02_R_190807160000.cfr.mp4,48:30.9,733,20s,733__14513
330,entering,o,15057,20second/track_15057_20s.png,6_02_R_190807160000.cfr.mp4,49:57.3,733,20s,733__15057
331,exiting,o,10055,20second/track_10055_20s.png,1_02_R_190807110000.cfr.mp4,42:57.2,735,20s,735__10055
332,exiting-entering,o,5712,20second/track_05712_20s.png,29_02_R_190808140000.cfr.mp4,22:18.7,735,20s,735__5712
333,complex,o,5897,20second/track_05897_20s.png,29_02_R_190808140000.cfr.mp4,24:41.8,735,20s,735__5897_5972_5992_6028_6052_6193_6206
334,complex,o,6512,20second/track_06512_20s.png,29_02_R_190808140000.cfr.mp4,27:18.4,735,20s,735__6512_6516_6643_6714_6805_6867_6985_6990_7025_7027_7050_7060
335,exiting,o,7228,20second/track_07228_20s.png,29_02_R_190808140000.cfr.mp4,27:57.1,735,20s,735__7228
336,x,x,7479,20second/track_07479_20s.png,29_02_R_190808140000.cfr.mp4,28:24.1,735,20s,735__7479
337,entering,o,11035,20second/track_11035_20s.png,31_02_R_190808160000.cfr.mp4,21:04.6,745,20s,745__11035
338,exiting-entering,o,7870,20second/track_07870_20s.png,3_02_R_190807130000.cfr.mp4,43:32.3,753,20s,753__7870
339,exiting,o,16057,20second/track_16057_20s.png,31_02_R_190808160000.cfr.mp4,29:01.2,755,20s,755__16057
340,x,x,2986,20second/track_02986_20s.png,31_02_R_190808160000.cfr.mp4,07:48.3,756,20s,756__2986
341,exiting-entering,o,8284,20second/track_08284_20s.png,30_02_R_190808150000.cfr.mp4,24:39.2,759,20s,759__8284
342,exiting,o,1071,20second/track_01071_20s.png,27_02_R_190808120000.cfr.mp4,04:10.8,771,20s,771__1071
343,entering,o,1537,20second/track_01537_20s.png,27_02_R_190808120000.cfr.mp4,05:44.5,771,20s,771__1537
344,exiting-entering,o,10456,20second/track_10456_20s.png,31_02_R_190808160000.cfr.mp4,20:24.9,773,20s,773__10456
345,exiting,o,14492,20second/track_14492_20s.png,5_02_R_190807150000.cfr.mp4,52:47.8,779,20s,779__14492
346,exiting,o,6219,20second/track_06219_20s.png,26_02_R_190808110000.cfr.mp4,19:18.6,779,20s,779__6219
347,exiting,o,12014,20second/track_12014_20s.png,1_02_R_190807110000.cfr.mp4,51:29.6,793,20s,793__12014
348,exiting-entering,o,10546,20second/track_10546_20s.png,3_02_R_190807130000.cfr.mp4,57:26.3,793,20s,793__10546
349,exiting-entering,o,10674,20second/track_10674_20s.png,3_02_R_190807130000.cfr.mp4,58:05.3,793,20s,793__10674
350,exiting-entering,o,10867,20second/track_10867_20s.png,3_02_R_190807130000.cfr.mp4,59:01.3,793,20s,793__10867
351,x,x,11048,20second/track_11048_20s.png,3_02_R_190807130000.cfr.mp4,00:14.2,793,20s,793__44_11048
352,exiting,o,1613,20second/track_01613_20s.png,4_02_R_190807140000.cfr.mp4,08:11.8,793,20s,793__1613
353,entering,o,1947,20second/track_01947_20s.png,4_02_R_190807140000.cfr.mp4,09:35.2,793,20s,793__1947
354,exiting,o,4474,20second/track_04474_20s.png,4_02_R_190807140000.cfr.mp4,21:28.4,793,20s,793__4474
355,entering-exiting,o,4656,20second/track_04656_20s.png,4_02_R_190807140000.cfr.mp4,22:15.9,793,20s,793__4656
356,entering,o,10722,20second/track_10722_20s.png,4_02_R_190807140000.cfr.mp4,44:40.3,793,20s,793__10722
357,exiting,o,13985,20second/track_13985_20s.png,4_02_R_190807140000.cfr.mp4,55:20.2,793,20s,793__13985
358,entering,o,2957,20second/track_02957_20s.png,5_02_R_190807150000.cfr.mp4,09:37.3,793,20s,793__2957
359,entering,o,10832,20second/track_10832_20s.png,5_02_R_190807150000.cfr.mp4,37:45.0,793,20s,793__10832
360,exiting,o,1130,20second/track_01130_20s.png,6_02_R_190807160000.cfr.mp4,04:18.0,793,20s,793__1130
361,exiting,o,1700,20second/track_01700_20s.png,28_02_R_190808130000.cfr.mp4,06:30.8,793,20s,793__1700
362,entering-exiting,o,18895,20second/track_18895_20s.png,30_02_R_190808150000.cfr.mp4,53:49.1,796,20s,796__18895
363,exiting-entering,o,12635,20second/track_12635_20s.png,29_02_R_190808140000.cfr.mp4,47:46.4,798,20s,798__12635
364,exiting-entering,o,16310,20second/track_16310_20s.png,29_02_R_190808140000.cfr.mp4,58:27.3,798,20s,798__16310
365,exiting,o,7860,20second/track_07860_20s.png,2_02_R_190807120000.cfr.mp4,28:48.9,799,20s,799__7860
366,entering,o,9204,20second/track_09204_20s.png,2_02_R_190807120000.cfr.mp4,35:02.1,799,20s,799__9204
367,exiting,o,2657,20second/track_02657_20s.png,4_02_R_190807140000.cfr.mp4,12:47.7,799,20s,799__2657
368,entering,o,2473,20second/track_02473_20s.png,26_02_R_190808110000.cfr.mp4,07:35.2,799,20s,799__2473
369,exiting,o,7922,20second/track_07922_20s.png,26_02_R_190808110000.cfr.mp4,25:08.6,799,20s,799__7922
370,entering,o,3696,20second/track_03696_20s.png,27_02_R_190808120000.cfr.mp4,12:44.9,799,20s,799__3696
371,exiting,o,7075,20second/track_07075_20s.png,27_02_R_190808120000.cfr.mp4,22:42.6,799,20s,799__7075
372,exiting,o,13301,20second/track_13301_20s.png,28_02_R_190808130000.cfr.mp4,47:42.3,799,20s,799__13301
373,exiting,o,215,20second/track_00215_20s.png,30_02_R_190808150000.cfr.mp4,00:36.7,799,20s,799__215
374,entering,o,555,20second/track_00555_20s.png,30_02_R_190808150000.cfr.mp4,01:38.9,799,20s,799__555
375,exiting,o,1657,20second/track_01657_20s.png,30_02_R_190808150000.cfr.mp4,04:52.3,799,20s,799__1657
376,entering,o,23532,20second/track_23532_20s.png,31_02_R_190808160000.cfr.mp4,47:55.3,799,20s,799__23532
377,exiting,o,26448,20second/track_26448_20s.png,31_02_R_190808160000.cfr.mp4,56:48.3,799,20s,799__26448
378,exiting,o,13226,20second/track_13226_20s.png,31_02_R_190808160000.cfr.mp4,24:04.7,800,20s,800__13226
379,x,x,24730,20second/track_24730_20s.png,31_02_R_190808160000.cfr.mp4,51:40.5,803,20s,803__24730
380,exiting,o,13083,20second/track_13083_20s.png,1_02_R_190807110000.cfr.mp4,56:05.0,811,20s,811__13083
381,exiting,o,7032,20second/track_07032_20s.png,3_02_R_190807130000.cfr.mp4,39:20.8,811,20s,811__7032
382,exiting,o,3785,20second/track_03785_20s.png,30_02_R_190808150000.cfr.mp4,11:03.2,813,20s,813__3785
383,entering,o,4013,20second/track_04013_20s.png,30_02_R_190808150000.cfr.mp4,11:44.9,813,20s,813__4013
384,exiting-entering,o,11193,20second/track_11193_20s.png,2_02_R_190807120000.cfr.mp4,44:39.0,821,20s,821__11193
385,exiting-entering,o,15953,20second/track_15953_20s.png,5_02_R_190807150000.cfr.mp4,58:01.4,821,20s,821__15953
386,exiting,o,309,20second/track_00309_20s.png,31_02_R_190808160000.cfr.mp4,00:57.3,821,20s,821__309
387,exiting,o,10543,20second/track_10543_20s.png,3_02_R_190807130000.cfr.mp4,57:13.1,823,20s,823__10543
388,exiting,o,10010,20second/track_10010_20s.png,26_02_R_190808110000.cfr.mp4,33:11.2,823,20s,823__10010
389,exiting,o,15414,20second/track_15414_20s.png,27_02_R_190808120000.cfr.mp4,47:57.1,823,20s,823__15414
390,exiting,o,3835,20second/track_03835_20s.png,29_02_R_190808140000.cfr.mp4,14:44.2,823,20s,823__3835
391,exiting-entering,o,8704,20second/track_08704_20s.png,30_02_R_190808150000.cfr.mp4,26:11.8,831,20s,831__8704
392,exiting,o,201,20second/track_00201_20s.png,31_02_R_190808160000.cfr.mp4,00:46.9,831,20s,831__201_248
393,entering-exiting,o,5517,20second/track_05517_20s.png,27_02_R_190808120000.cfr.mp4,18:46.9,836,20s,836__5517
394,exiting,o,10358,20second/track_10358_20s.png,30_02_R_190808150000.cfr.mp4,30:45.2,836,20s,836__10358
395,exiting,o,18850,20second/track_18850_20s.png,30_02_R_190808150000.cfr.mp4,53:31.8,841,20s,841__18850
396,entering,o,9610,20second/track_09610_20s.png,1_02_R_190807110000.cfr.mp4,40:47.3,845,20s,845__9610
397,exiting,o,13706,20second/track_13706_20s.png,1_02_R_190807110000.cfr.mp4,59:09.5,845,20s,845__13706
398,exiting,o,1439,20second/track_01439_20s.png,4_02_R_190807140000.cfr.mp4,07:23.5,845,20s,845__1439
399,entering,o,10797,20second/track_10797_20s.png,26_02_R_190808110000.cfr.mp4,36:26.9,845,20s,845__10797
400,exiting,o,16566,20second/track_16566_20s.png,26_02_R_190808110000.cfr.mp4,58:19.5,845,20s,845__16566
401,exiting,o,4959,20second/track_04959_20s.png,31_02_R_190808160000.cfr.mp4,12:07.6,855,20s,855__4959_4997
402,entering-exiting,o,1187,20second/track_01187_20s.png,27_02_R_190808120000.cfr.mp4,04:34.1,857,20s,857__1187
403,exiting-entering,o,1286,20second/track_01286_20s.png,31_02_R_190808160000.cfr.mp4,03:47.4,867,20s,867__1286
404,exiting,o,7237,20second/track_07237_20s.png,31_02_R_190808160000.cfr.mp4,15:59.4,877,20s,877__7237
405,entering,o,7763,20second/track_07763_20s.png,31_02_R_190808160000.cfr.mp4,16:44.3,877,20s,877__7763
406,entering-exiting,o,17487,20second/track_17487_20s.png,31_02_R_190808160000.cfr.mp4,32:10.2,877,20s,877__17487_17531_17621
407,x,x,17873,20second/track_17873_20s.png,31_02_R_190808160000.cfr.mp4,32:40.3,877,20s,877__17873
408,exiting,o,13245,20second/track_13245_20s.png,1_02_R_190807110000.cfr.mp4,56:52.5,879,20s,879__13245
409,exiting,o,1591,20second/track_01591_20s.png,5_02_R_190807150000.cfr.mp4,05:06.5,879,20s,879__1591
410,exiting,o,12464,20second/track_12464_20s.png,5_02_R_190807150000.cfr.mp4,44:44.8,879,20s,879__12464_12466
411,exiting,o,8825,20second/track_08825_20s.png,26_02_R_190808110000.cfr.mp4,28:54.0,879,20s,879__8825
412,exiting,o,11157,20second/track_11157_20s.png,28_02_R_190808130000.cfr.mp4,40:39.8,879,20s,879__11157
413,entering-exiting,o,11283,20second/track_11283_20s.png,28_02_R_190808130000.cfr.mp4,41:09.3,879,20s,879__11283_11318
414,exiting,o,20808,20second/track_20808_20s.png,30_02_R_190808150000.cfr.mp4,59:04.0,888,20s,888__20808_20843
415,entering,o,330,20second/track_00330_20s.png,31_02_R_190808160000.cfr.mp4,00:59.9,888,20s,888__330
416,entering,o,8661,20second/track_08661_20s.png,1_02_R_190807110000.cfr.mp4,37:29.3,891,20s,891__8661
417,exiting,o,11571,20second/track_11571_20s.png,1_02_R_190807110000.cfr.mp4,49:17.0,891,20s,891__11571
418,exiting,o,7293,20second/track_07293_20s.png,4_02_R_190807140000.cfr.mp4,32:04.9,891,20s,891__7293
419,exiting,o,11441,20second/track_11441_20s.png,26_02_R_190808110000.cfr.mp4,38:37.2,891,20s,891__11441
420,exiting,o,4780,20second/track_04780_20s.png,31_02_R_190808160000.cfr.mp4,11:37.2,905,20s,905__4780
421,exiting,o,712,20second/track_00712_20s.png,29_02_R_190808140000.cfr.mp4,02:56.9,910,20s,910__712
422,exiting-entering,o,10912,20second/track_10912_20s.png,29_02_R_190808140000.cfr.mp4,40:37.2,910,20s,910__10912_10998
423,exiting,o,15931,20second/track_15931_20s.png,5_02_R_190807150000.cfr.mp4,57:48.9,911,20s,911__15931
424,entering,o,2488,20second/track_02488_20s.png,1_02_R_190807110000.cfr.mp4,09:15.3,912,20s,912__2488
425,exiting,o,6742,20second/track_06742_20s.png,1_02_R_190807110000.cfr.mp4,28:42.4,912,20s,912__6742
426,exiting,o,1994,20second/track_01994_20s.png,31_02_R_190808160000.cfr.mp4,05:30.6,920,20s,920__1994
427,x,x,2238,20second/track_02238_20s.png,28_02_R_190808130000.cfr.mp4,08:29.6,921,20s,921__2238
428,exiting,o,15070,20second/track_15070_20s.png,6_02_R_190807160000.cfr.mp4,50:03.8,922,20s,922__15070
429,entering,o,16655,20second/track_16655_20s.png,6_02_R_190807160000.cfr.mp4,53:48.4,922,20s,922__16655_16657
430,exiting-entering,o,18910,20second/track_18910_20s.png,6_02_R_190807160000.cfr.mp4,59:51.7,922,20s,922__18910_19023
431,exiting,o,14492,20second/track_14492_20s.png,31_02_R_190808160000.cfr.mp4,26:08.7,922,20s,922__14492
432,x,x,15670,20second/track_15670_20s.png,31_02_R_190808160000.cfr.mp4,28:27.3,922,20s,922__15670_15802
433,exiting,o,26574,20second/track_26574_20s.png,31_02_R_190808160000.cfr.mp4,57:12.7,922,20s,922__26574
434,entering,o,26994,20second/track_26994_20s.png,31_02_R_190808160000.cfr.mp4,59:40.9,922,20s,922__26994
435,exiting-entering,o,10,20second/track_00010_20s.png,6_02_R_190807160000.cfr.mp4,00:22.3,923,20s,923__10
436,exiting,o,11198,20second/track_11198_20s.png,6_02_R_190807160000.cfr.mp4,39:27.2,923,20s,923__11198_11220
437,x,x,10963,20second/track_10963_20s.png,31_02_R_190808160000.cfr.mp4,20:57.7,926,20s,926__10963
438,exiting,o,18308,20second/track_18308_20s.png,27_02_R_190808120000.cfr.mp4,59:44.0,935,20s,935__18308
439,entering,o,2628,20second/track_02628_20s.png,28_02_R_190808130000.cfr.mp4,10:27.5,935,20s,935__2628
440,exiting,o,11703,20second/track_11703_20s.png,30_02_R_190808150000.cfr.mp4,34:22.8,935,20s,935__11703
441,exiting-entering,o,14569,20second/track_14569_20s.png,30_02_R_190808150000.cfr.mp4,43:31.5,936,20s,936__14569_14590_14890_15226
442,exiting,o,7767,20second/track_07767_20s.png,31_02_R_190808160000.cfr.mp4,16:44.9,937,20s,937__7767
443,entering,o,10603,20second/track_10603_20s.png,29_02_R_190808140000.cfr.mp4,38:53.5,938,20s,938__10603
444,exiting,o,8062,20second/track_08062_20s.png,31_02_R_190808160000.cfr.mp4,17:09.0,939,20s,939__8062
445,entering,o,2728,20second/track_02728_20s.png,31_02_R_190808160000.cfr.mp4,07:13.2,942,20s,942__2728
446,exiting,o,21618,20second/track_21618_20s.png,31_02_R_190808160000.cfr.mp4,41:52.3,944,20s,944__21618
447,exiting,o,8258,20second/track_08258_20s.png,31_02_R_190808160000.cfr.mp4,17:26.1,945,20s,945__8258
448,entering,o,9889,20second/track_09889_20s.png,31_02_R_190808160000.cfr.mp4,19:34.9,945,20s,945__9889
449,x,x,6560,20second/track_06560_20s.png,1_02_R_190807110000.cfr.mp4,27:59.4,947,20s,947__6560_6570
450,x,x,3071,20second/track_03071_20s.png,28_02_R_190808130000.cfr.mp4,12:13.1,947,20s,947__3071
451,exiting-entering,o,5524,20second/track_05524_20s.png,29_02_R_190808140000.cfr.mp4,21:42.2,947,20s,947__5524
452,entering-exiting,o,3892,20second/track_03892_20s.png,1_02_R_190807110000.cfr.mp4,15:05.8,954,20s,954__3892
453,x,x,8444,20second/track_08444_20s.png,1_02_R_190807110000.cfr.mp4,36:40.1,954,20s,954__8444
454,entering,o,13566,20second/track_13566_20s.png,1_02_R_190807110000.cfr.mp4,58:18.2,954,20s,954__13566
455,entering-exiting,o,811,20second/track_00811_20s.png,2_02_R_190807120000.cfr.mp4,03:20.2,954,20s,954__811
456,entering-exiting,o,1009,20second/track_01009_20s.png,2_02_R_190807120000.cfr.mp4,04:06.1,954,20s,954__1009
457,entering,o,792,20second/track_00792_20s.png,5_02_R_190807150000.cfr.mp4,02:41.4,954,20s,954__792
458,entering,o,2775,20second/track_02775_20s.png,5_02_R_190807150000.cfr.mp4,08:49.8,954,20s,954__2775
459,entering,o,18472,20second/track_18472_20s.png,6_02_R_190807160000.cfr.mp4,58:27.9,954,20s,954__18472
460,entering,o,121,20second/track_00121_20s.png,29_02_R_190808140000.cfr.mp4,00:28.2,954,20s,954__121
461,entering,o,832,20second/track_00832_20s.png,29_02_R_190808140000.cfr.mp4,03:25.3,954,20s,954__832
462,x,x,5975,20second/track_05975_20s.png,29_02_R_190808140000.cfr.mp4,23:28.4,980,20s,980__5975
463,entering-exiting,o,12627,20second/track_12627_20s.png,26_02_R_190808110000.cfr.mp4,45:14.3,988,20s,988__12627
464,x,x,6273,20second/track_06273_20s.png,31_02_R_190808160000.cfr.mp4,14:18.2,1015,20s,1015__6273
465,x,x,17438,20second/track_17438_20s.png,30_02_R_190808150000.cfr.mp4,49:31.3,1018,20s,1018__17438
